customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00172,Female,0,No,No,48,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,83.86,4026.41,Yes
CUST-00173,Male,0,Yes,No,40,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.49,3723.57,Yes
CUST-00174,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),18.26,519.04,No
CUST-00175,Female,1,No,No,4,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.45,319.51,Yes
CUST-00176,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),77.44,5427.52,No
CUST-00177,Male,0,Yes,No,30,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,72.26,2173.95,No
CUST-00178,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,97.37,4958.92,No
CUST-00179,Male,0,No,No,22,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.14,1622.74,Yes
CUST-00180,Male,0,No,No,47,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),104.57,4919.27,No
CUST-00181,Female,0,Yes,No,39,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),41.5,1615.46,Yes
CUST-00182,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,99.4,499.87,No
CUST-00183,Male,0,No,No,37,No,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,No,Electronic check,36.11,1334.38,No
CUST-00184,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.12,4008.31,Yes
CUST-00185,Male,1,Yes,Yes,26,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,One year,No,Electronic check,112.99,2942.29,No
CUST-00186,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),51.91,3510.4,No
CUST-00187,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,71.52,4000.49,No
CUST-00188,Male,0,No,Yes,16,Yes,Yes,No,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),84.49,1355.18,Yes
CUST-00189,Female,1,No,No,70,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.03,1830.21,Yes
CUST-00190,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.9,3120.08,No
CUST-00191,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,54.42,634.59,No
CUST-00192,Male,0,No,No,10,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),106.12,1073.69,No
CUST-00193,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),106.54,2458.98,No
CUST-00194,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.78,6393.21,No
CUST-00195,Male,0,No,No,3,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.23,248.04,Yes
CUST-00196,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),92.1,4150.5,No
CUST-00197,Male,1,No,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,54.96,929.77,No
CUST-00198,Female,0,No,No,42,No,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,58.86,2480.88,No
CUST-00199,Female,0,Yes,No,32,No,Yes,No,No,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,73.92,2383.41,No
CUST-00200,Female,0,No,Yes,9,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),112.74,1009.78,No
CUST-00201,Female,0,Yes,No,72,No,No phone service,No,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,91.12,6568.44,No
CUST-00202,Male,0,No,No,58,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,73.65,4265.15,No
CUST-00203,Male,0,No,No,30,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,95.81,2884.57,No
CUST-00204,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),55.46,1494.95,No
CUST-00205,Male,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.78,5429.5,No
CUST-00206,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),59.48,116.18,Yes
CUST-00207,Male,1,Yes,No,54,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),46.25,2488.52,No
CUST-00208,Female,1,No,Yes,13,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.58,1031.2,No
CUST-00209,Female,0,No,No,57,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),87.37,4977.86,No
CUST-00210,Male,0,No,No,14,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,64.39,903.82,No
CUST-00211,Male,0,No,No,1,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,75.12,71.83,No
CUST-00212,Female,0,No,No,23,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,88.1,2028.75,No
CUST-00213,Male,1,Yes,No,63,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,95.54,6021.65,No
CUST-00214,Male,0,No,No,70,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,Yes,Bank transfer (automatic),108.45,7587.23,No
CUST-00215,Male,0,No,No,23,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.81,1240.91,No
CUST-00216,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,114.1,2960.74,Yes
CUST-00217,Female,0,No,No,36,Yes,No,No,Yes,No internet service,No,No,No,No,One year,No,Mailed check,82.37,2985.32,No
CUST-00218,Female,0,Yes,Yes,38,Yes,No,No,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.56,3710.27,No
CUST-00219,Male,0,Yes,No,62,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,88.68,5504.28,No
CUST-00220,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),38.76,967.05,No
CUST-00221,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),25.22,1606.87,No
CUST-00222,Female,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.35,282.41,No
CUST-00223,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.62,1952.66,No
CUST-00224,Female,0,Yes,Yes,0,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,88.92, ,No
CUST-00225,Male,0,Yes,Yes,49,No,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),66.16,3261.1,Yes
CUST-00226,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,49.54,502.78,No
CUST-00227,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,46.79,2710.01,No
CUST-00228,Male,0,Yes,Yes,61,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.78,5604.64,No
CUST-00229,Female,1,Yes,Yes,35,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,45.95,1612.47,No
CUST-00230,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,No,Electronic check,90.18,4964.85,No
CUST-00231,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),56.78,1126.89,No
CUST-00232,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),95.86,1151.03,No
CUST-00233,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,32.42,262.38,Yes
CUST-00234,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,38.7,399.32,No
CUST-00235,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,87.28,6023.35,No
CUST-00236,Female,0,Yes,Yes,0,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),74.58, ,Yes
CUST-00237,Male,0,Yes,No,69,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.59,2653.61,No
CUST-00238,Female,0,No,No,55,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,109.19,6006.12,No
CUST-00239,Female,0,Yes,No,30,No,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,45.87,1384.77,No
CUST-00240,Female,1,No,No,36,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),60.53,2172.24,No
CUST-00241,Male,0,No,No,46,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,38.43,1763.9,No
CUST-00242,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,57.19,2621.1,No
CUST-00243,Male,0,Yes,No,68,Yes,No,No,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,67.66,4587.33,No
CUST-00244,Female,0,Yes,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),47.82,2717.13,No
CUST-00245,Female,0,No,Yes,35,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,95.68,3354.42,No
CUST-00246,Female,0,Yes,No,31,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.79,1789.03,No
CUST-00247,Male,0,Yes,No,63,No,Yes,No,Yes,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),91.68,5767.27,No
CUST-00248,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),38.91,2745.49,No
CUST-00249,Female,0,No,No,41,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,56.08,2292.26,No
CUST-00250,Male,1,Yes,No,47,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.81,890.32,No
CUST-00251,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),94.62,2747.31,Yes
CUST-00252,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Mailed check,81.21,1626.68,No
CUST-00253,Female,0,Yes,No,59,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,100.6,5917.09,No
CUST-00254,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,64.02,780.94,Yes
CUST-00255,Male,0,No,No,0,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),98.77, ,No
CUST-00256,Male,1,Yes,No,64,Yes,No phone service,No,No,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,83.41,5347.43,No
CUST-00257,Female,0,Yes,Yes,32,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Electronic check,18.36,598.91,No
CUST-00258,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,43.62,1631.08,No
CUST-00259,Male,0,No,No,24,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.88,1619.14,No
CUST-00260,Female,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,One year,No,Mailed check,80.49,2005.06,No
CUST-00261,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),24.62,1422.14,No
CUST-00262,Male,0,No,No,32,Yes,No phone service,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.21,2846.06,No
CUST-00263,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,72.9,2929.22,No
CUST-00264,Male,1,No,No,29,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),71.1,2051.87,No
CUST-00265,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,47.5,2656.21,No
CUST-00266,Female,0,Yes,No,48,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,78.08,3731.53,No
CUST-00267,Male,0,Yes,Yes,47,Yes,Yes,No,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,20.78,983.98,No
CUST-00268,Female,0,Yes,No,71,Yes,No,No,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),24.53,1740.35,No
CUST-00269,Male,0,No,No,48,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.12,4430.59,No
CUST-00270,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Credit card (automatic),50.51,2330.47,No
CUST-00271,Male,1,No,No,55,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),53.04,2900.79,No
CUST-00272,Female,0,No,No,64,No,No,No,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,39.05,2501.05,No
CUST-00273,Female,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,63.01,682.2,No
CUST-00274,Female,0,Yes,No,68,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,23.25,1582.41,No
CUST-00275,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,48.34,235.84,No
CUST-00276,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,71.24,4577.7,No
CUST-00277,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,65.03,1587.35,No
CUST-00278,Male,0,No,No,0,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),118.97, ,No
CUST-00279,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,57.27,1776.36,No
CUST-00280,Male,0,No,No,2,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),57.09,91.33,No
CUST-00281,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),68.86,3288.84,Yes
CUST-00282,Female,0,Yes,No,18,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,37.22,673.82,Yes
CUST-00283,Male,0,Yes,No,59,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),106.51,6283.77,No
CUST-00284,Female,1,Yes,Yes,28,Yes,No,No,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,75.8,2126.61,No
CUST-00285,Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.4,1824.62,No
CUST-00286,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.14,101.17,No
CUST-00287,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,21.47,1520.55,No
CUST-00288,Female,1,Yes,No,55,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),117.24,6442.11,No
CUST-00289,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,105.38,1690.75,No
CUST-00290,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,76.54,4532.83,No
CUST-00291,Male,1,No,No,35,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.24,1022.23,No
CUST-00292,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),39.74,2390.3,No
CUST-00293,Female,1,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),46.22,732.83,No
CUST-00294,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.34,2036.76,No
CUST-00295,Male,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,4021.81,No
CUST-00296,Male,1,Yes,No,19,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),113.4,2174.15,No
CUST-00297,Female,0,No,Yes,49,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.86,3076.85,No
CUST-00298,Female,1,Yes,Yes,2,No,No,DSL,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,84.82,167.94,No
CUST-00299,Male,0,No,Yes,42,Yes,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,3684.84,Yes
CUST-00300,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),106.03,5942.7,No
CUST-00301,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.42,1045.93,Yes
CUST-00302,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),58.84,3946.38,No
CUST-00303,Male,1,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,97.26,4755.19,No
CUST-00304,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),100.3,3613.06,No
CUST-00305,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,111.66,5030.19,No
CUST-00306,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.98,3643.95,No
CUST-00307,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),42.76,594.94,No
CUST-00308,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.07,2203.94,No
CUST-00309,Male,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),21.27,198.34,No
CUST-00310,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.34,1587.61,Yes
CUST-00311,Male,0,Yes,No,23,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,73.98,1696.79,No
CUST-00312,Female,0,No,No,63,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.35,5382.61,No
CUST-00313,Male,0,No,No,64,Yes,Yes,No,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),111.94,7162.34,No
CUST-00314,Female,0,Yes,No,72,Yes,Yes,No,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),87.41,6299.67,No
CUST-00315,Male,0,No,No,16,No,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,50.37,788.78,No
CUST-00316,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,38.07,2272.74,No
CUST-00317,Female,1,No,Yes,14,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.32,1452.06,No
CUST-00318,Male,0,No,No,50,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,37.63,1893.47,Yes
CUST-00319,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),34.32,896.35,No
